episode,orange_average_pairwise_distances,orange_std_pairwise_distances,blue_average_pairwise_distances,blue_std_pairwise_distances
45,4.291280254838062,0.2513340722336305,5.045526934332711,0.2614405107998037
46,3.3807331682013033,0.1879451150806119,5.108460762225495,0.25158303572880764
47,2.2761964227380385,0.11950665420560559,5.840870932051763,0.2712944257727939
48,3.729528308883419,0.26005039825022136,4.332422351073579,0.22777897747629913
49,3.5605395319268416,0.22160426694828636,4.392247205062549,0.21328612195742389
50,3.1624907794656263,0.17311312778497026,4.916651321873338,0.23549609802395555
51,2.815026403322737,0.1382432249524747,4.491248554775376,0.21928187000217508
52,2.636936941805657,0.13524105277587042,4.13187402377392,0.2127192007739122
53,4.185047523129073,0.22773422216737693,4.7762826222026415,0.2289688366224455
54,6.5787576233777045,0.3313214117972466,5.304258667096761,0.2736383424229108
55,2.840672863690453,0.13941996926188924,6.211521249576264,0.3027903347992994
56,3.3863481266092292,0.2192344761879026,5.072849217370314,0.2658763638534333
57,3.444489827727853,0.20300245181864135,4.758520789539017,0.2558377647102782
58,2.5945942624138074,0.13629920487404154,4.9526304892033,0.25537580039093316
59,4.368042429271754,0.3079489218494028,4.230869147027553,0.21741430910592874
60,2.6104730492166417,0.14505570876084978,4.66247805262815,0.2559138745403031
61,3.2779444956816235,0.22508330307815044,4.950538414344769,0.26731512225905535
62,3.114043433674274,0.18262655933445018,6.032489222271539,0.3057377154626365
63,2.5681908936195406,0.1355905202260285,4.818547751675664,0.25113373685889945
64,3.0291177942758005,0.16691654411157583,5.282620149643065,0.2817850370341538
65,3.534843192715826,0.24213110059164267,4.971791956861994,0.2656367462691416
66,2.233039410797756,0.11644322994477252,5.738191939308118,0.2928728107552165
67,3.503218078994152,0.2438018588711437,5.215199395131711,0.27278353668968996
68,2.402317639174012,0.12964442468805132,4.305249639349914,0.22919930050881435
69,3.4011417684885124,0.19205999795338483,4.497553795460128,0.23940747817688024
70,2.7421481662441316,0.14046582585839743,4.923046957052762,0.2625239172387125
71,2.2317262624789462,0.11713376507497202,5.284166433540922,0.30737288936189544
72,3.111759010037385,0.1608969850494184,4.528117808045173,0.2401794888091262
73,3.174213902605027,0.2283021454059206,4.915455671461614,0.26613285532109276
74,2.8464681448153626,0.15380380424209117,6.379302606688477,0.3271230359919885
75,1.9635177788563178,0.09680217556772656,4.324205492268272,0.22330891111893014
76,2.9097999991387438,0.16204734799061465,4.53612163147491,0.23422763609645567
77,3.3297060948887083,0.18380328011337232,4.839516829965077,0.26665332213012616
78,2.361194416671555,0.11599453252949823,4.614471299314361,0.2536133998608099
79,2.223081466567723,0.11852742137869188,4.809207351821066,0.2693968857468356
80,3.158237226003194,0.19340098410570927,4.973087360043075,0.24477435549273222
81,3.4017927719347614,0.22465710272356834,5.031929677519736,0.2435239461726351
82,2.3433557812427988,0.12441374679120717,4.652261342791777,0.2584868991159251
83,3.801482991183649,0.22400226252858965,5.587327956025798,0.31655374054495145
84,3.1280525425648382,0.20808527733522683,4.6134599096580615,0.23922201623209427
85,2.8483151879431183,0.16140013086620292,4.210896428608145,0.21531962399131394
86,3.1878224957387933,0.20537987656434548,6.5674457003823,0.35457595328500363
87,2.4801593945562965,0.13053130158366757,4.064551317115949,0.21758731835427073
88,3.6640031665197803,0.22998630447287452,5.049978771225172,0.2817748839995661
89,2.3621022239495195,0.12246137055527564,4.763648939517739,0.2721452392656101
90,2.131952396184076,0.10513419833130247,4.684124659775066,0.25200012097390107
91,2.252799893297774,0.11822643871365235,4.48535766907959,0.25537126200945764
92,3.4344410836333967,0.20795633399954844,4.8560914894248555,0.2613162336043646
93,2.6124525624839463,0.160404563490146,5.020992445581499,0.2582435428902316
94,2.415716781028713,0.12286780480491685,4.978300010672774,0.2819783839693718
95,2.174229115938564,0.10231578055652688,5.19331828914698,0.26357582091259096
96,4.316001599951227,0.27765844707186804,4.932620179363039,0.2680844210634099
97,4.040480845393464,0.2625542944232237,4.06805278929086,0.2104929183544931
98,2.000831688532473,0.09827940704003375,4.854742102719427,0.25059910562267185
99,2.1355837722362976,0.10812421318319763,4.9309343431088415,0.26128120887646894
100,2.1097345226172317,0.10575660430709027,4.661150780121361,0.24432889021141954
