episode,orange_average_pairwise_distances,orange_std_pairwise_distances,blue_average_pairwise_distances,blue_std_pairwise_distances
41,2.302227455046585,0.13432641039855547,4.642937282681953,0.2377939520426446
42,2.1949454223882365,0.1101438595448999,4.249362036422617,0.23620415267122313
43,1.9741439602200823,0.09144390990628595,3.5054785857301214,0.1969195434780908
44,1.9946139660047484,0.09588441563621361,3.417729536578515,0.19211787955975437
45,2.5907011352012934,0.13487777489064381,3.2130669807209546,0.18551076017275023
46,4.141476929359012,0.3742791445311806,3.4579496533171876,0.18153867586337166
47,2.3309257598220707,0.11594892553444515,4.04340156405826,0.2236322989477739
48,2.7904015119328216,0.18817756458957563,2.6784066989100768,0.12694955205969455
49,2.3289590474909643,0.11879904441018704,4.238579614513973,0.22221791311167985
50,2.1788085345043298,0.1051797536674916,3.152273964004808,0.16404170563680112
51,2.6925334577916846,0.15413361774245005,5.111860525195905,0.37702112884712013
52,2.3032531395264084,0.11890784406527416,4.545380361116289,0.24299334397505915
53,3.0841194568133825,0.1726104936495927,3.1360989832423027,0.1673775476199167
54,2.4102064499508185,0.14107174531166206,4.0360465610402825,0.2063400378841983
55,1.847075772538807,0.09473450637407706,3.607660639837145,0.1908300277271096
56,3.962273749639685,0.24991084334036984,5.185983971500202,0.3079604551919572
57,2.459773871095297,0.12545148571526774,5.637085675183953,0.29864398983440615
58,1.9293711784151675,0.09963939428054637,5.7337759453729245,0.33364757485689805
59,1.944559820022773,0.09529531339625234,4.494521240075217,0.26613204984033645
60,1.8671050370569022,0.08749916056529995,4.806890912138973,0.2732832039563107
61,2.5665743786674624,0.14983663376604675,3.5299590459325905,0.19220107104582992
62,3.339036489359758,0.24301655319321477,7.467888140576056,0.4441096524710806
63,3.2223130930869774,0.18208605192585794,4.157345319804976,0.22412535213270277
64,3.3716367224143493,0.184171769154736,4.571359554882303,0.2641983622481941
65,3.0850004024848543,0.15430069464250712,3.59913373599747,0.17720094312681162
66,2.230583506479418,0.11370224813260457,4.569328535086622,0.29673643037957476
67,2.8333076903564325,0.14421356933752486,3.3459317180756067,0.17104751347085487
68,2.813399630387845,0.13745134318034177,4.736181977132696,0.2568900829804112
69,2.405375704835047,0.13906117165405663,4.178804024752787,0.23658443257556988
70,3.495454066161867,0.22438235026524564,3.192397583637168,0.17661301470985863
71,2.596165299225877,0.14993401947567017,4.106067610250546,0.23890036798181155
72,2.5449619587860064,0.1368041390050432,4.51529112514841,0.24842395403058232
73,2.7622869879056373,0.15988242652358872,5.866069504383458,0.33658245833423134
74,2.7551348506324747,0.15511518831114632,5.417833313359151,0.33814313834080545
75,3.8870565442046177,0.25426767492493957,4.81041316181268,0.2502789853381238
76,2.416661172038964,0.12482414333987155,3.720401562884888,0.19448104812124017
77,3.2002119816842822,0.21539678059258274,4.475431447959361,0.23592711029355712
78,2.367353756077097,0.12140975738889274,5.8396692579972065,0.32616679757837075
79,2.6018877098699775,0.14741035176047046,3.7950800747830704,0.20132608380454997
80,3.0734748638434146,0.17842087564862882,3.6650266559885893,0.19677269197158853
81,2.743366665343879,0.1690629745979804,4.409196032006958,0.24455034252181623
82,2.147936375114404,0.11822282286433757,5.622794831116764,0.31269349703410476
83,5.031486170291587,0.25167961170715664,3.8120175818265123,0.20600533374375307
84,2.7244231245676667,0.14721323278455625,3.9118737109055144,0.19983556087405005
85,3.085539819419129,0.17022877444536497,6.252329513623904,0.36829668313789626
86,2.409858388093006,0.1263672840544826,4.117008719416116,0.21473093320683723
87,4.210831964626585,0.21129940398569252,6.2699296836401865,0.36289471082229224
88,2.7633266256881863,0.17981288681256646,3.2256178968778473,0.15810760250195685
89,3.040798721522886,0.17638422470139126,4.741433990985333,0.24324490890727266
90,2.5374187400733828,0.13577114526805678,4.534664133892344,0.2781029362406108
91,3.6216823494029136,0.23137113393039954,5.837539989171861,0.34656124471858085
92,2.59902204057595,0.1594577053011973,4.693824762369269,0.2368751023180793
93,2.4925411465547773,0.14161355479126883,4.869517680416295,0.29058577528798074
94,3.029988979961619,0.17943424211326744,4.37978874440274,0.22865485589848367
95,2.3836709868676222,0.1373278738680129,8.027621998841509,0.44058634554855197
96,1.9417463609767855,0.10341671474625802,5.520813026716147,0.31751937355276094
97,4.466123425003083,0.27439085715286615,4.5693229140155,0.23471826324626455
98,2.8978610480488243,0.1597724882991935,4.3514225262306905,0.28222019720335506
99,2.170069615799346,0.10664735879592771,4.297197772716249,0.23870245850858607
100,4.338558600465172,0.2190158261248039,6.070088389520206,0.324253841264531
