orange_to_orange_and_blue_to_blue,orange_to_blue_and_blue_to_orange
4.964554565535204,4.254263205347674
5.146129355937325,4.944828140586367
9.678229145956614,4.381290971029622
4.941514873483525,15.808190738022674
6.895762304868027,5.795763785495763
7.256748810498911,6.12893264204757
6.876405358652726,11.688558577436131
15.252038382057197,5.775318050006874
