orange_to_orange_and_blue_to_blue,orange_to_blue_and_blue_to_orange
2.3865153776856705,9.232560744921532
2.5773928225891853,2.7814396433880417
2.772292256328072,2.8959679624773407
3.068720898663186,25.494439557097387
14.92669708444006,9.814281888021737
12.58382272071792,9.991367893330864
12.567852297285588,10.17061433888474
25.797806032428458,10.428143787646935
