orange_to_orange_and_blue_to_blue,orange_to_blue_and_blue_to_orange
20.869541784274354,16.443774058355967
20.987955138560064,16.45635591289379
59.94003701378101,15.946409158744332
20.959125507757843,16.536655899004668
2.270664279341343,1.6747827785961098
2.2205570098187835,1.9106477993040718
1.9622123743737263,59.93317478327305
2.3380856968384958,1.8645896678254426
