orange_to_orange_and_blue_to_blue,orange_to_blue_and_blue_to_orange
14.736512734987882,10.244037955333345
13.242327945335997,14.840366157075287
29.35604250608115,16.23329031894668
13.237303554937505,10.599089270302215
7.151130930449227,9.427980413978554
10.418249833882365,6.331122588324694
11.677848625768421,29.908061029541212
7.287768565116315,6.249619669813067
