episode,orange_average_pairwise_distances,orange_std_pairwise_distances,blue_average_pairwise_distances,blue_std_pairwise_distances
32,1.5508724007863766,0.0679468915059016,2.426241154729733,0.13801525716582375
33,1.589325227743538,0.07058974384333433,2.4746673406479878,0.14288979820549225
34,1.6086170663100285,0.07228919029090385,11.538739594599146,0.8034900805917959
35,1.627566329070998,0.07775436275763661,1.9594149602576059,0.10404314162370233
36,2.456186623959848,0.1434722136138773,3.3456139859058664,0.19313177332025802
37,1.599633905327004,0.07236442266364347,2.5714053202906895,0.1422282493965269
38,1.5731466186553753,0.06996123131319831,4.3561899134749265,0.27295379270128495
39,1.4176644015243582,0.06279893997681517,2.2324619475366485,0.11512168307478488
40,1.4391667423109165,0.06179244880069867,1.895292094575256,0.0889202166368141
41,1.497958848023987,0.06635774165841019,3.708148290846959,0.250962943455866
42,1.4874586058637773,0.06550938221385721,3.066505514552441,0.168551224239127
43,1.456770404217192,0.06375218032004779,3.1091300783032167,0.18736215824453237
44,1.4134442568981507,0.05980101213380819,2.467930442915372,0.12838788814852745
45,1.4542546681801876,0.06432612016927082,2.2713422981630678,0.11471629470368508
46,1.4375443315900962,0.06477665961919295,3.3022063958649728,0.19888914943860056
47,1.5030202716608607,0.06979987951854388,3.3317239543740738,0.1820434650677053
48,1.6116371834464898,0.07569944662039114,3.375237012943874,0.2032808985882203
49,1.7491262206233362,0.08418011219595559,4.335737845015158,0.25782550532288867
50,1.3667047222769362,0.05751725000227845,3.1129874965146165,0.16532069491900628
51,1.3947520741986157,0.06110627597756584,4.293128490623561,0.321314574075927
52,1.4149169609426553,0.060283461897376475,2.58010047113574,0.22269210833697875
53,1.4703470295842573,0.06312041817436041,3.4169574762689736,0.21200780865171145
54,1.698610112436671,0.0805109427592982,3.5856013437122196,0.4755198424252206
55,1.4094500121563618,0.06137463551447154,2.7149736942069045,0.2418954812693366
56,1.3937639616638668,0.06094748295886044,3.4874741136594807,0.2040581992827403
57,1.6649984533151705,0.08045360616997026,2.824497191319105,0.16931752428957209
58,1.4118567227822896,0.06354488722874253,5.026942398413474,0.6599737373601607
59,1.908368705593608,0.11876972074495952,5.239031223425924,0.5095670202885537
60,1.328592789019637,0.0561159433229509,3.301104844663505,0.24512866716054046
61,1.5276478713491506,0.06589690006079149,3.363116358362769,0.2254265822046628
62,1.4907729039333102,0.06450037976169067,2.2996018085356513,0.12670730286987078
63,1.601991145200369,0.0744686161468702,2.129672298604858,0.11096165081412362
64,1.4504504717783806,0.06247458070869888,2.745641039046839,0.16196485838177557
65,1.5953590300618707,0.07358232685035046,2.6339110964027994,0.15559258921282756
66,1.3653866664764278,0.05910411582676035,2.8368155251245826,0.16316449871062477
67,2.260942774906269,0.12822189059194294,3.11098843166755,0.1890777047672499
68,1.4677130077892995,0.07065040656160626,3.4155618993893513,0.20931196479560632
69,1.3068704550898433,0.05697752355029087,2.465915659641039,0.1330904892211051
70,1.5750246360901858,0.07490449828951082,5.170270297469492,0.5732630216030974
71,1.4750891982442893,0.06587302079386712,4.695795590060503,0.3418667374380943
72,1.825024278954824,0.09215892886730914,5.7571163305487865,1.000182629188582
73,1.6704311708273347,0.08962119876771141,7.88249604740139,0.685325004616898
74,1.3125217003161376,0.05741057184263141,3.8481633375081787,0.26100944545537835
75,1.5516181575962553,0.07428002575391629,5.737505796016527,0.4632593277395634
76,1.3285285200410877,0.05904147589395279,2.053084744650351,0.10342979953511186
77,1.4187881981070851,0.06136191809449728,2.3391448567942374,0.1258927305945461
78,1.7324277170768236,0.09240209137503018,3.9374645398578236,0.2239931203771114
79,2.108431844964918,0.11552413943184464,2.3654389124238056,0.1328694480569004
80,1.8589515706938495,0.09806553149887587,2.280022917013201,0.11897662487329319
81,1.7067943083611268,0.08333305750528157,3.4260055093361297,0.17148335971891096
82,1.5164513795060945,0.07316074950334661,3.2106542031629712,0.1805563258347807
83,1.3599778659834663,0.060608566058464486,2.7542527812633235,0.15078589421541364
84,1.4870028254185752,0.06849155171219388,2.1132436301416693,0.12258299267839652
85,1.4786995990253449,0.0674989210315562,2.996896543480377,0.18954427384759961
86,1.340170353600217,0.05870324105041133,4.353738762308794,0.27086656871405324
87,1.4524829106625354,0.06849597154247024,3.8911807312907705,0.24020893028770998
88,1.5087800131598106,0.07267741069681699,4.055425128487073,0.25617485211496144
89,1.3468564755001207,0.061196177460230594,2.316132550750392,0.1368585283489854
90,1.365631743658722,0.05998107559693309,5.963401574175691,0.3555379943349115
91,1.8175733357538724,0.094961900764202,3.4804489490341535,0.21130795506547428
92,1.5416190031975263,0.07343986940229638,2.6730256363849154,0.18153041739483275
93,1.3872153265950697,0.06457718025592916,3.6003113597161573,0.22486670181980836
94,1.8731358933838214,0.09626248527624254,2.3857355452078135,0.15528654159227795
95,1.3446960548869091,0.05822384679975546,3.1855934001270265,0.16886450444162684
96,1.6440290818771761,0.08027174005977544,2.763764481048968,0.1770471153131218
97,1.366431092361586,0.06130685003186172,4.148259985644383,0.25504180495346196
98,1.3562434104823395,0.06031858564558842,3.3651443920791224,0.23959580817234702
99,1.2708771915743349,0.055809435745013784,2.156543913539101,0.1094162877231513
100,1.9219061577344176,0.1104919348939913,2.599492188806296,0.14845510382484917
