Agent,Episode,Social Preference Score
OrangeAgent,63,0.09862068965517241
OrangeAgent,64,0.07586206896551724
OrangeAgent,65,0.4748275862068966
OrangeAgent,66,0.7337931034482759
OrangeAgent,67,0.8506896551724138
OrangeAgent,68,1.0
OrangeAgent,69,0.21310344827586206
OrangeAgent,70,0.9379310344827586
OrangeAgent,71,0.0
OrangeAgent,72,0.5803448275862069
OrangeAgent,73,0.7282758620689656
OrangeAgent,74,1.0
OrangeAgent,75,0.6496551724137931
OrangeAgent,76,0.21689655172413794
OrangeAgent,77,0.0
OrangeAgent,78,0.6441379310344828
OrangeAgent,79,0.6693103448275862
OrangeAgent,80,0.05413793103448276
OrangeAgent,81,1.0
OrangeAgent,82,1.0
OrangeAgent,83,0.24862068965517242
OrangeAgent,84,0.6737931034482758
OrangeAgent,85,0.7827586206896552
OrangeAgent,86,0.983103448275862
OrangeAgent,87,0.9655172413793104
OrangeAgent,88,0.24172413793103448
OrangeAgent,89,0.4189655172413793
OrangeAgent,90,0.0
OrangeAgent,91,0.9879310344827587
OrangeAgent,92,0.8744827586206897
OrangeAgent,93,0.010689655172413793
OrangeAgent,94,1.0
OrangeAgent,95,0.12517241379310345
OrangeAgent,96,0.9386206896551724
OrangeAgent,97,0.796896551724138
OrangeAgent,98,0.9793103448275862
OrangeAgent,99,0.8593103448275862
OrangeAgent,100,0.5137931034482759
OrangeAgent,101,0.6062068965517241
OrangeAgent,102,0.38310344827586207
OrangeAgent,103,0.16517241379310346
OrangeAgent,104,0.8703448275862069
OrangeAgent,105,0.7372413793103448
OrangeAgent,106,0.023448275862068966
OrangeAgent,107,0.2286206896551724
OrangeAgent,108,0.8496551724137931
OrangeAgent,109,0.5486206896551724
OrangeAgent,110,0.8927586206896552
OrangeAgent,111,0.5196551724137931
OrangeAgent,112,0.26620689655172414
OrangeAgent,113,0.0910344827586207
OrangeAgent,114,0.21310344827586206
OrangeAgent,115,0.5803448275862069
OrangeAgent,116,0.017241379310344827
OrangeAgent,117,0.23482758620689656
OrangeAgent,118,0.012758620689655173
OrangeAgent,119,0.2675862068965517
OrangeAgent,120,0.6962068965517242
OrangeAgent,121,0.5351724137931034
OrangeAgent,122,0.6103448275862069
OrangeAgent,123,0.9620689655172414
OrangeAgent,124,0.020689655172413793
OrangeAgent,125,0.7689655172413793
OrangeAgent,126,0.4006896551724138
OrangeAgent,127,0.0
OrangeAgent,128,0.8620689655172413
OrangeAgent,129,1.0
OrangeAgent,130,0.19413793103448276
OrangeAgent,131,1.0
OrangeAgent,132,0.36758620689655175
OrangeAgent,133,1.0
OrangeAgent,134,0.24586206896551724
OrangeAgent,135,0.94
OrangeAgent,136,0.3120689655172414
OrangeAgent,137,0.0
OrangeAgent,138,0.9244827586206896
OrangeAgent,139,0.0
OrangeAgent,140,0.2196551724137931
OrangeAgent,141,0.9755172413793104
OrangeAgent,142,0.8393103448275862
OrangeAgent,143,0.7903448275862069
OrangeAgent,144,0.31310344827586206
OrangeAgent,145,1.0
OrangeAgent,146,0.9513793103448276
OrangeAgent,147,0.4
OrangeAgent,148,0.011034482758620689
OrangeAgent,149,0.9796551724137931
OrangeAgent,150,0.7362068965517241
OrangeAgent,151,0.9075862068965517
OrangeAgent,152,0.9751724137931035
OrangeAgent,153,0.9744827586206897
OrangeAgent,154,0.2872413793103448
OrangeAgent,155,0.45482758620689656
OrangeAgent,156,0.5655172413793104
OrangeAgent,157,0.973448275862069
OrangeAgent,158,0.35551724137931034
OrangeAgent,159,0.5803448275862069
OrangeAgent,160,0.7924137931034483
OrangeAgent,161,0.6565517241379311
OrangeAgent,162,0.42517241379310344
OrangeAgent,163,0.09724137931034482
OrangeAgent,164,0.13586206896551725
OrangeAgent,165,0.6441379310344828
OrangeAgent,166,0.08793103448275862
OrangeAgent,167,1.0
OrangeAgent,1,0.40793103448275864
OrangeAgent,2,1.0
OrangeAgent,3,1.0
OrangeAgent,4,0.24862068965517242
OrangeAgent,5,0.1696551724137931
OrangeAgent,6,0.9510344827586207
OrangeAgent,7,0.9265517241379311
OrangeAgent,8,0.2679310344827586
OrangeAgent,9,0.9668965517241379
OrangeAgent,10,0.4472413793103448
OrangeAgent,11,0.5031034482758621
OrangeAgent,12,0.9031034482758621
OrangeAgent,13,0.006206896551724138
OrangeAgent,14,0.005517241379310344
OrangeAgent,15,0.0
OrangeAgent,16,0.05517241379310345
OrangeAgent,17,0.20413793103448277
OrangeAgent,18,0.8562068965517241
OrangeAgent,19,0.2796551724137931
OrangeAgent,20,0.8524137931034482
OrangeAgent,21,0.7537931034482759
OrangeAgent,22,0.0
OrangeAgent,23,0.923448275862069
OrangeAgent,24,0.0
OrangeAgent,25,0.6003448275862069
OrangeAgent,26,0.2896551724137931
OrangeAgent,27,1.0
OrangeAgent,28,0.08137931034482758
OrangeAgent,29,0.48172413793103447
OrangeAgent,30,0.45482758620689656
OrangeAgent,31,0.4010344827586207
OrangeAgent,32,0.9662068965517241
OrangeAgent,33,0.9613793103448276
OrangeAgent,34,0.6613793103448276
OrangeAgent,35,0.8886206896551724
OrangeAgent,36,0.7572413793103449
OrangeAgent,37,0.443448275862069
OrangeAgent,38,0.98
OrangeAgent,39,0.49275862068965515
OrangeAgent,40,0.9496551724137932
OrangeAgent,41,0.8820689655172413
OrangeAgent,42,0.04551724137931035
OrangeAgent,43,0.32068965517241377
OrangeAgent,44,0.7124137931034483
OrangeAgent,45,0.9689655172413794
OrangeAgent,46,0.08413793103448276
OrangeAgent,47,0.0
OrangeAgent,48,0.6962068965517242
OrangeAgent,49,0.05103448275862069
OrangeAgent,50,1.0
OrangeAgent,51,0.8206896551724138
OrangeAgent,52,0.6944827586206896
OrangeAgent,53,0.6282758620689655
OrangeAgent,54,0.8893103448275862
OrangeAgent,55,0.7579310344827587
OrangeAgent,56,0.0993103448275862
OrangeAgent,57,0.9165517241379311
OrangeAgent,58,0.06827586206896552
OrangeAgent,59,0.33655172413793105
OrangeAgent,60,0.006551724137931035
OrangeAgent,61,0.7817241379310345
OrangeAgent,62,0.3810344827586207
OrangeAgent,63,0.4
OrangeAgent,64,0.9341379310344827
OrangeAgent,65,0.9513793103448276
OrangeAgent,66,0.0
OrangeAgent,67,0.7227586206896551
OrangeAgent,68,0.10137931034482758
OrangeAgent,69,0.9148275862068965
OrangeAgent,70,0.41344827586206895
OrangeAgent,71,0.8648275862068966
OrangeAgent,72,0.42
OrangeAgent,73,0.11586206896551725
OrangeAgent,74,0.038620689655172416
OrangeAgent,75,0.7089655172413794
OrangeAgent,76,0.44862068965517243
OrangeAgent,77,0.7220689655172414
OrangeAgent,78,0.9675862068965517
OrangeAgent,79,0.8582758620689656
OrangeAgent,80,0.17689655172413793
OrangeAgent,81,0.0
OrangeAgent,82,0.8144827586206896
OrangeAgent,83,0.5668965517241379
OrangeAgent,84,0.976551724137931
OrangeAgent,85,0.9282758620689655
OrangeAgent,86,0.40586206896551724
OrangeAgent,87,0.8803448275862069
OrangeAgent,88,0.9237931034482758
OrangeAgent,89,0.7931034482758621
OrangeAgent,90,0.5779310344827586
OrangeAgent,91,1.0
OrangeAgent,92,0.37655172413793103
OrangeAgent,93,0.10586206896551724
OrangeAgent,94,0.07448275862068965
OrangeAgent,95,0.07206896551724137
OrangeAgent,96,0.6586206896551724
OrangeAgent,97,0.756551724137931
OrangeAgent,98,0.9682758620689655
OrangeAgent,99,0.7955172413793103
OrangeAgent,100,0.6120689655172413
OrangeAgent,101,0.13551724137931034
OrangeAgent,102,0.06310344827586208
OrangeAgent,103,0.9431034482758621
OrangeAgent,104,0.04379310344827586
OrangeAgent,105,0.32448275862068965
OrangeAgent,106,0.06862068965517241
OrangeAgent,107,0.6879310344827586
OrangeAgent,108,1.0
OrangeAgent,109,0.5382758620689655
OrangeAgent,110,0.9693103448275862
OrangeAgent,111,0.1810344827586207
OrangeAgent,112,0.09379310344827586
OrangeAgent,113,1.0
OrangeAgent,114,0.026551724137931033
OrangeAgent,115,0.40379310344827585
OrangeAgent,116,0.3020689655172414
OrangeAgent,117,1.0
OrangeAgent,118,0.11344827586206896
OrangeAgent,119,0.8582758620689656
OrangeAgent,120,1.0
OrangeAgent,121,0.6624137931034483
OrangeAgent,122,0.19
OrangeAgent,123,0.02
OrangeAgent,124,0.21448275862068966
OrangeAgent,125,0.4472413793103448
OrangeAgent,126,0.5782758620689655
OrangeAgent,127,0.47793103448275864
OrangeAgent,128,0.886551724137931
OrangeAgent,129,0.09206896551724138
OrangeAgent,130,0.9810344827586207
OrangeAgent,131,0.3520689655172414
OrangeAgent,132,0.06827586206896552
OrangeAgent,133,0.8989655172413793
OrangeAgent,134,0.4917241379310345
OrangeAgent,135,0.17310344827586208
OrangeAgent,136,0.9344827586206896
OrangeAgent,137,0.6293103448275862
OrangeAgent,138,0.08827586206896551
OrangeAgent,139,0.9275862068965517
OrangeAgent,140,0.4924137931034483
OrangeAgent,141,0.4724137931034483
OrangeAgent,142,0.853103448275862
OrangeAgent,143,0.10137931034482758
OrangeAgent,144,0.042413793103448276
OrangeAgent,145,0.3137931034482759
OrangeAgent,146,0.586551724137931
OrangeAgent,147,0.1103448275862069
OrangeAgent,148,0.8168965517241379
OrangeAgent,149,0.46206896551724136
OrangeAgent,150,0.3989655172413793
OrangeAgent,151,0.5448275862068965
OrangeAgent,152,0.1893103448275862
OrangeAgent,153,0.0
OrangeAgent,154,0.9813793103448276
OrangeAgent,155,0.9375862068965517
OrangeAgent,156,0.01793103448275862
OrangeAgent,157,0.3617241379310345
OrangeAgent,158,0.9951724137931034
OrangeAgent,159,1.0
OrangeAgent,160,0.5106896551724138
OrangeAgent,161,0.8996551724137931
OrangeAgent,162,0.05517241379310345
OrangeAgent,163,0.0
OrangeAgent,164,0.0
OrangeAgent,165,0.22827586206896552
OrangeAgent,166,1.0
OrangeAgent,167,0.4526813880126183
OrangeAgent,1,0.9651724137931035
OrangeAgent,2,1.0
OrangeAgent,3,1.0
OrangeAgent,4,1.0
OrangeAgent,5,0.0
OrangeAgent,6,0.9827586206896551
OrangeAgent,7,0.9937931034482759
OrangeAgent,8,0.8548275862068966
OrangeAgent,9,0.0
OrangeAgent,10,1.0
OrangeAgent,11,0.9327586206896552
OrangeAgent,12,1.0
OrangeAgent,13,0.993448275862069
OrangeAgent,14,0.9751724137931035
OrangeAgent,15,1.0
OrangeAgent,16,0.9824137931034482
OrangeAgent,17,0.993448275862069
OrangeAgent,18,1.0
OrangeAgent,19,1.0
OrangeAgent,20,1.0
OrangeAgent,21,0.9782758620689656
OrangeAgent,22,0.0
OrangeAgent,23,1.0
OrangeAgent,24,0.5031034482758621
OrangeAgent,25,0.9917241379310345
OrangeAgent,26,1.0
OrangeAgent,27,0.9568965517241379
OrangeAgent,28,0.9786206896551725
OrangeAgent,29,0.0
OrangeAgent,30,0.02517241379310345
OrangeAgent,31,1.0
OrangeAgent,32,0.9982758620689656
OrangeAgent,33,1.0
OrangeAgent,34,1.0
OrangeAgent,35,0.0
OrangeAgent,36,0.9989655172413793
OrangeAgent,37,0.97
OrangeAgent,38,0.02379310344827586
OrangeAgent,39,0.9489655172413793
OrangeAgent,40,0.9306896551724138
OrangeAgent,41,1.0
OrangeAgent,42,0.9586206896551724
OrangeAgent,43,0.9768965517241379
OrangeAgent,44,0.9841379310344828
OrangeAgent,45,0.993448275862069
OrangeAgent,46,1.0
OrangeAgent,47,1.0
OrangeAgent,48,1.0
OrangeAgent,49,1.0
OrangeAgent,50,0.9693103448275862
OrangeAgent,51,1.0
OrangeAgent,52,1.0
OrangeAgent,53,1.0
OrangeAgent,54,1.0
OrangeAgent,55,0.0
OrangeAgent,56,0.9855172413793103
OrangeAgent,57,1.0
OrangeAgent,58,0.9644827586206897
OrangeAgent,59,1.0
OrangeAgent,60,1.0
OrangeAgent,61,0.0
OrangeAgent,62,0.0
OrangeAgent,63,0.9813793103448276
OrangeAgent,64,0.996551724137931
OrangeAgent,65,1.0
OrangeAgent,66,0.9786206896551725
OrangeAgent,67,0.9624137931034483
OrangeAgent,68,0.8744827586206897
OrangeAgent,69,1.0
OrangeAgent,70,0.9910344827586207
OrangeAgent,71,1.0
OrangeAgent,72,1.0
OrangeAgent,73,0.0
OrangeAgent,74,1.0
OrangeAgent,75,0.0
OrangeAgent,76,0.9989655172413793
OrangeAgent,77,1.0
OrangeAgent,78,1.0
OrangeAgent,79,0.0
OrangeAgent,80,0.0
OrangeAgent,81,0.9341379310344827
OrangeAgent,82,0.0
OrangeAgent,83,0.9948275862068966
OrangeAgent,84,1.0
OrangeAgent,85,0.0
OrangeAgent,86,1.0
OrangeAgent,87,0.9837931034482759
OrangeAgent,88,1.0
OrangeAgent,89,0.9606896551724138
OrangeAgent,90,1.0
OrangeAgent,91,0.9844827586206897
OrangeAgent,92,0.9858620689655172
OrangeAgent,93,0.9468965517241379
OrangeAgent,94,0.8389655172413794
OrangeAgent,95,1.0
OrangeAgent,96,0.9582758620689655
OrangeAgent,97,0.9955172413793103
OrangeAgent,98,1.0
OrangeAgent,99,1.0
OrangeAgent,100,1.0
OrangeAgent,101,1.0
OrangeAgent,102,1.0
OrangeAgent,103,0.9406896551724138
OrangeAgent,104,1.0
OrangeAgent,105,0.9696551724137931
OrangeAgent,106,0.9703448275862069
OrangeAgent,107,0.0
OrangeAgent,108,1.0
OrangeAgent,109,0.9968965517241379
OrangeAgent,110,1.0
OrangeAgent,111,1.0
OrangeAgent,112,1.0
OrangeAgent,113,0.843103448275862
OrangeAgent,114,0.9682758620689655
OrangeAgent,115,1.0
OrangeAgent,116,0.0
OrangeAgent,117,0.9696551724137931
OrangeAgent,118,0.0
OrangeAgent,119,0.9706896551724138
OrangeAgent,120,1.0
OrangeAgent,121,0.9762068965517241
OrangeAgent,122,0.0
OrangeAgent,123,0.016206896551724137
OrangeAgent,124,1.0
OrangeAgent,125,0.9758620689655172
OrangeAgent,126,1.0
OrangeAgent,127,1.0
OrangeAgent,128,0.8355172413793104
OrangeAgent,129,1.0
OrangeAgent,130,0.993448275862069
OrangeAgent,131,1.0
OrangeAgent,132,1.0
OrangeAgent,133,1.0
OrangeAgent,134,0.926896551724138
OrangeAgent,135,0.0
OrangeAgent,136,0.8658620689655172
OrangeAgent,137,1.0
OrangeAgent,138,0.973103448275862
OrangeAgent,139,0.9986206896551724
OrangeAgent,140,0.9927586206896551
OrangeAgent,141,1.0
OrangeAgent,142,0.9975862068965518
OrangeAgent,143,0.0
OrangeAgent,144,0.9779310344827586
OrangeAgent,145,0.0
OrangeAgent,146,0.98
OrangeAgent,147,1.0
OrangeAgent,148,1.0
OrangeAgent,149,1.0
OrangeAgent,150,1.0
OrangeAgent,151,1.0
OrangeAgent,152,1.0
OrangeAgent,153,1.0
OrangeAgent,154,0.0
OrangeAgent,155,1.0
OrangeAgent,156,1.0
OrangeAgent,157,1.0
OrangeAgent,158,1.0
OrangeAgent,159,0.0
OrangeAgent,160,0.9362068965517242
OrangeAgent,161,1.0
OrangeAgent,162,1.0
OrangeAgent,163,0.9944827586206897
OrangeAgent,164,0.9875862068965517
OrangeAgent,165,0.893448275862069
OrangeAgent,166,0.0
OrangeAgent,167,0.9689800210304942
OrangeAgent,1,1.0
OrangeAgent,2,1.0
OrangeAgent,3,1.0
OrangeAgent,4,1.0
OrangeAgent,5,1.0
OrangeAgent,6,0.9317241379310345
OrangeAgent,7,0.9989655172413793
OrangeAgent,8,0.9496551724137932
OrangeAgent,9,0.9775862068965517
OrangeAgent,10,1.0
OrangeAgent,11,0.9875862068965517
OrangeAgent,12,0.9844827586206897
OrangeAgent,13,1.0
OrangeAgent,14,1.0
OrangeAgent,15,1.0
OrangeAgent,16,1.0
OrangeAgent,17,1.0
OrangeAgent,18,1.0
OrangeAgent,19,0.9824137931034482
OrangeAgent,20,0.9910344827586207
OrangeAgent,21,1.0
OrangeAgent,22,1.0
OrangeAgent,23,1.0
OrangeAgent,24,1.0
OrangeAgent,25,1.0
OrangeAgent,26,1.0
OrangeAgent,27,1.0
OrangeAgent,28,1.0
OrangeAgent,29,1.0
OrangeAgent,30,1.0
OrangeAgent,31,0.9748275862068966
OrangeAgent,32,1.0
OrangeAgent,33,1.0
OrangeAgent,34,0.9868965517241379
OrangeAgent,35,0.0
OrangeAgent,36,1.0
OrangeAgent,37,1.0
OrangeAgent,38,0.9748275862068966
OrangeAgent,39,1.0
OrangeAgent,40,0.9779310344827586
OrangeAgent,41,0.9768965517241379
OrangeAgent,42,1.0
OrangeAgent,43,1.0
OrangeAgent,44,1.0
OrangeAgent,45,1.0
OrangeAgent,46,0.9993103448275862
OrangeAgent,47,1.0
OrangeAgent,48,0.9672413793103448
OrangeAgent,49,0.9810344827586207
OrangeAgent,50,1.0
OrangeAgent,51,1.0
OrangeAgent,52,0.9720689655172414
OrangeAgent,53,1.0
OrangeAgent,54,0.9879310344827587
OrangeAgent,55,1.0
OrangeAgent,56,1.0
OrangeAgent,57,1.0
OrangeAgent,58,1.0
OrangeAgent,59,1.0
OrangeAgent,60,0.9893103448275862
OrangeAgent,61,1.0
OrangeAgent,62,0.9889655172413793
OrangeAgent,63,1.0
OrangeAgent,64,1.0
OrangeAgent,65,1.0
OrangeAgent,66,1.0
OrangeAgent,67,1.0
OrangeAgent,68,0.9872413793103448
OrangeAgent,69,0.0
OrangeAgent,70,1.0
OrangeAgent,71,1.0
OrangeAgent,72,0.9996551724137931
OrangeAgent,73,1.0
OrangeAgent,74,1.0
OrangeAgent,75,1.0
OrangeAgent,76,1.0
OrangeAgent,77,0.9724137931034482
OrangeAgent,78,0.9668965517241379
OrangeAgent,79,0.9782758620689656
OrangeAgent,80,1.0
OrangeAgent,81,1.0
OrangeAgent,82,1.0
OrangeAgent,83,1.0
OrangeAgent,84,1.0
OrangeAgent,85,1.0
OrangeAgent,86,1.0
OrangeAgent,87,1.0
OrangeAgent,88,1.0
OrangeAgent,89,1.0
OrangeAgent,90,0.9793103448275862
OrangeAgent,91,1.0
OrangeAgent,92,1.0
OrangeAgent,93,0.9989655172413793
OrangeAgent,94,1.0
OrangeAgent,95,0.9727586206896551
OrangeAgent,96,1.0
OrangeAgent,97,0.9775862068965517
OrangeAgent,98,1.0
OrangeAgent,99,0.9848275862068966
OrangeAgent,100,0.9710344827586207
OrangeAgent,101,0.9775862068965517
OrangeAgent,102,0.9779310344827586
OrangeAgent,103,1.0
OrangeAgent,104,1.0
OrangeAgent,105,0.9762068965517241
OrangeAgent,106,0.9896551724137931
OrangeAgent,107,0.9868965517241379
OrangeAgent,108,1.0
OrangeAgent,109,1.0
OrangeAgent,110,1.0
OrangeAgent,111,0.9448275862068966
OrangeAgent,112,0.9437931034482758
OrangeAgent,113,1.0
OrangeAgent,114,1.0
OrangeAgent,115,1.0
OrangeAgent,116,1.0
OrangeAgent,117,0.9948275862068966
OrangeAgent,118,1.0
OrangeAgent,119,1.0
OrangeAgent,120,1.0
OrangeAgent,121,1.0
OrangeAgent,122,1.0
OrangeAgent,123,1.0
OrangeAgent,124,1.0
OrangeAgent,125,1.0
OrangeAgent,126,0.9868965517241379
OrangeAgent,127,1.0
OrangeAgent,128,1.0
OrangeAgent,129,1.0
OrangeAgent,130,0.9713793103448276
OrangeAgent,131,1.0
OrangeAgent,132,1.0
OrangeAgent,133,1.0
OrangeAgent,134,0.9858620689655172
OrangeAgent,135,0.993103448275862
OrangeAgent,136,1.0
OrangeAgent,137,1.0
OrangeAgent,138,1.0
OrangeAgent,139,0.9982758620689656
OrangeAgent,140,0.9634482758620689
OrangeAgent,141,0.9827586206896551
OrangeAgent,142,1.0
OrangeAgent,143,1.0
OrangeAgent,144,0.9958620689655172
OrangeAgent,145,1.0
OrangeAgent,146,1.0
OrangeAgent,147,1.0
OrangeAgent,148,0.99
OrangeAgent,149,1.0
OrangeAgent,150,1.0
OrangeAgent,151,1.0
OrangeAgent,152,1.0
OrangeAgent,153,1.0
OrangeAgent,154,1.0
OrangeAgent,155,1.0
OrangeAgent,156,1.0
OrangeAgent,157,0.8996551724137931
OrangeAgent,158,0.9875862068965517
OrangeAgent,159,1.0
OrangeAgent,160,1.0
OrangeAgent,161,1.0
OrangeAgent,162,0.9810344827586207
OrangeAgent,163,0.9824137931034482
OrangeAgent,164,1.0
OrangeAgent,165,1.0
OrangeAgent,166,1.0
OrangeAgent,167,1.0
BlueAgent,1,0.8182758620689655
BlueAgent,2,1.0
BlueAgent,3,1.0
BlueAgent,4,0.0
BlueAgent,5,0.0
BlueAgent,6,0.9758620689655172
BlueAgent,7,1.0
BlueAgent,8,1.0
BlueAgent,9,0.5258620689655172
BlueAgent,10,1.0
BlueAgent,11,0.4186206896551724
BlueAgent,12,0.2506896551724138
BlueAgent,13,0.0
BlueAgent,14,0.0
BlueAgent,15,1.0
BlueAgent,16,1.0
BlueAgent,17,0.7455172413793103
BlueAgent,18,1.0
BlueAgent,19,0.6886206896551724
BlueAgent,20,1.0
BlueAgent,21,1.0
BlueAgent,22,1.0
BlueAgent,23,1.0
BlueAgent,24,0.9013793103448275
BlueAgent,25,0.8244827586206896
BlueAgent,26,1.0
BlueAgent,27,1.0
BlueAgent,28,0.663448275862069
BlueAgent,29,0.6617241379310345
BlueAgent,30,1.0
BlueAgent,31,0.4417241379310345
BlueAgent,32,0.3986206896551724
BlueAgent,33,0.663448275862069
BlueAgent,34,1.0
BlueAgent,35,0.5734482758620689
BlueAgent,36,0.7275862068965517
BlueAgent,37,1.0
BlueAgent,38,1.0
BlueAgent,39,1.0
BlueAgent,40,1.0
BlueAgent,41,1.0
BlueAgent,42,1.0
BlueAgent,43,0.7617241379310344
BlueAgent,44,0.8472413793103448
BlueAgent,45,1.0
BlueAgent,46,0.33241379310344826
BlueAgent,47,0.3713793103448276
BlueAgent,48,1.0
BlueAgent,49,0.0
BlueAgent,50,1.0
BlueAgent,51,0.803448275862069
BlueAgent,52,1.0
BlueAgent,53,1.0
BlueAgent,54,1.0
BlueAgent,55,1.0
BlueAgent,56,0.8537931034482759
BlueAgent,57,1.0
BlueAgent,58,0.5813793103448276
BlueAgent,59,1.0
BlueAgent,60,0.8441379310344828
BlueAgent,61,1.0
BlueAgent,62,0.0
BlueAgent,63,1.0
BlueAgent,64,0.0
BlueAgent,65,0.9496551724137932
BlueAgent,66,1.0
BlueAgent,67,0.0
BlueAgent,68,0.7327586206896551
BlueAgent,69,1.0
BlueAgent,70,0.0
BlueAgent,71,0.8955172413793103
BlueAgent,72,1.0
BlueAgent,73,0.0
BlueAgent,74,1.0
BlueAgent,75,1.0
BlueAgent,76,1.0
BlueAgent,77,1.0
BlueAgent,78,1.0
BlueAgent,79,0.6855172413793104
BlueAgent,80,1.0
BlueAgent,81,0.0
BlueAgent,82,1.0
BlueAgent,83,0.6296551724137931
BlueAgent,84,0.0
BlueAgent,85,1.0
BlueAgent,86,0.0
BlueAgent,87,0.6603448275862069
BlueAgent,88,1.0
BlueAgent,89,0.0
BlueAgent,90,0.0
BlueAgent,91,1.0
BlueAgent,92,1.0
BlueAgent,93,0.5496551724137931
BlueAgent,94,1.0
BlueAgent,95,1.0
BlueAgent,96,1.0
BlueAgent,97,1.0
BlueAgent,98,0.8086206896551724
BlueAgent,99,0.4610344827586207
BlueAgent,100,1.0
BlueAgent,101,1.0
BlueAgent,102,1.0
BlueAgent,103,1.0
BlueAgent,104,0.7224137931034482
BlueAgent,105,1.0
BlueAgent,106,1.0
BlueAgent,107,0.9472413793103448
BlueAgent,108,0.7675862068965518
BlueAgent,109,1.0
BlueAgent,110,1.0
BlueAgent,111,1.0
BlueAgent,112,0.86
BlueAgent,113,1.0
BlueAgent,114,1.0
BlueAgent,115,0.9427586206896552
BlueAgent,116,1.0
BlueAgent,117,0.7462068965517241
BlueAgent,118,0.31344827586206897
BlueAgent,119,0.3582758620689655
BlueAgent,120,1.0
BlueAgent,121,0.5331034482758621
BlueAgent,122,1.0
BlueAgent,123,0.48482758620689653
BlueAgent,124,1.0
BlueAgent,125,1.0
BlueAgent,126,1.0
BlueAgent,127,0.9679310344827586
BlueAgent,128,0.0
BlueAgent,129,1.0
BlueAgent,130,1.0
BlueAgent,131,1.0
BlueAgent,132,1.0
BlueAgent,133,1.0
BlueAgent,134,0.0
BlueAgent,135,1.0
BlueAgent,136,1.0
BlueAgent,137,0.0
BlueAgent,138,0.4006896551724138
BlueAgent,139,0.038620689655172416
BlueAgent,140,1.0
BlueAgent,141,0.0
BlueAgent,142,1.0
BlueAgent,143,0.30379310344827587
BlueAgent,144,0.45517241379310347
BlueAgent,145,0.7789655172413793
BlueAgent,146,1.0
BlueAgent,147,1.0
BlueAgent,148,0.8489655172413794
BlueAgent,149,1.0
BlueAgent,150,0.0
BlueAgent,151,1.0
BlueAgent,152,1.0
BlueAgent,153,0.35517241379310344
BlueAgent,154,1.0
BlueAgent,155,1.0
BlueAgent,156,1.0
BlueAgent,157,1.0
BlueAgent,158,1.0
BlueAgent,159,1.0
BlueAgent,160,0.10620689655172413
BlueAgent,161,1.0
BlueAgent,162,0.8689655172413793
BlueAgent,163,0.696551724137931
BlueAgent,164,0.8341379310344827
BlueAgent,165,0.0
BlueAgent,166,1.0
BlueAgent,167,0.3711882229232387
BlueAgent,1,0.5241379310344828
BlueAgent,2,0.5406896551724137
BlueAgent,3,0.24689655172413794
BlueAgent,4,0.333448275862069
BlueAgent,5,0.9189655172413793
BlueAgent,6,0.5231034482758621
BlueAgent,7,1.0
BlueAgent,8,0.07137931034482758
BlueAgent,9,0.04275862068965517
BlueAgent,10,0.3627586206896552
