orange_to_orange,blue_to_blue,orange_to_blue
1.7332142475940062,1.8801244642186032,3.694614811441291
1.697360710560757,1.835100403234743,3.7332033234634387
1.7791355777601916,2.058960483593439,4.005402945687824
1.9704386837858396,2.2979277038063097,2.9395862655181766
