orange_to_orange,blue_to_blue,orange_to_blue
14.736512734987882,7.151130930449227,10.244037955333345
13.242327945335997,10.418249833882365,14.840366157075287
29.35604250608115,11.677848625768421,16.23329031894668
13.237303554937505,7.287768565116315,10.599089270302215
