orange_to_orange,blue_to_blue,orange_to_blue
20.869541784274354,2.270664279341343,16.443774058355967
20.987955138560064,2.2205570098187835,16.45635591289379
59.94003701378101,1.9622123743737263,15.946409158744332
20.959125507757843,2.3380856968384958,16.536655899004668
