orange_to_orange,blue_to_blue,orange_to_blue
9.973757136247684,17.04651365103298,17.801946230743457
11.06056516869934,8.663646181334475,7.362105075191741
7.8413416111731555,9.046314050918301,7.499342403677033
8.046508867476883,8.679592725091691,6.7904774073162155
