orange_to_orange_and_blue_to_blue,orange_to_blue_and_blue_to_orange
2.023438986980092,2.9314673234851925
1.4956616097515967,3.0171645580070985
1.425849079359758,2.9661499027197986
1.627109171247042,2.9072214458648844
1.2465688619740483,2.403476463911608
1.3826442270199473,3.043460641568919
1.352765910297345,3.2085252821183317
1.2624249020764946,3.1665408424781187
