orange_to_orange_and_blue_to_blue,orange_to_blue_and_blue_to_orange
15.613403385573264,13.325590081020389
30.827829692424544,13.062197496787421
16.62986876275449,19.790710336465324
15.340280923270491,14.414708040409415
9.54704618246849,9.867394232202951
9.459752412145008,31.210275517952503
14.71072366472878,11.28951226793802
9.86198531454391,8.226023936589069
