orange_to_orange_and_blue_to_blue,orange_to_blue_and_blue_to_orange
9.973757136247684,17.801946230743457
11.06056516869934,7.362105075191741
7.8413416111731555,7.499342403677033
8.046508867476883,6.7904774073162155
17.04651365103298,11.390760948894517
8.663646181334475,12.579657355785654
9.046314050918301,7.482921923772821
8.679592725091691,8.000530888475463
