orange_to_orange_and_blue_to_blue,orange_to_blue_and_blue_to_orange
2.885512482132758,3.3554771251755136
4.680986001828448,4.202099728592927
2.948129389601551,3.667335377995723
3.0274530914488684,3.157222198098362
2.7347564602437733,3.062029498796674
2.9953854202712304,5.13660761205581
2.7496984304762173,3.018660496196119
2.780583522001619,3.164836822813922
