orange_to_orange_and_blue_to_blue,orange_to_blue_and_blue_to_orange
9.770370943874557,18.012795456604596
10.748224871719797,7.259524800638399
7.772759486145779,7.682720973927332
8.064430811165057,6.687280201927567
16.99901898316448,11.317265318691707
8.469746309253376,12.489520918356565
8.85760208498746,7.667072458910751
8.707214845883795,8.16846273713885
